id,neighbourhood,room_type,availability_365,log_price,log_minimum_nights,log_number_of_reviews,log_reviews_per_month
7449504,Bos en Lommer,Entire home/apt,0,4.86753445,1.098612289,3.044522438,-0.776528789
7449655,Bos en Lommer,Entire home/apt,0,4.382026635,0.693147181,2.48490665,-1.30933332
7450864,Oud-Noord,Entire home/apt,100,4.59511985,1.098612289,3.401197382,-0.400477567
7451202,Westerpark,Entire home/apt,0,4.787491743,0.693147181,0,-3.912023005
7451855,Oud-Oost,Entire home/apt,0,5.105945474,1.386294361,1.098612289,-2.659260037
7452777,De Baarsjes - Oud-West,Entire home/apt,0,4.382026635,1.098612289,1.945910149,-1.897119985
7454516,Centrum-Oost,Entire home/apt,0,5.075173815,0.693147181,2.995732274,-0.776528789
7455430,De Baarsjes - Oud-West,Entire home/apt,1,4.787491743,1.609437912,3.044522438,-0.733969175
7456622,Centrum-Oost,Entire home/apt,2,4.59511985,0.693147181,3.258096538,-0.562118918
7457217,De Baarsjes - Oud-West,Entire home/apt,0,4.787491743,0.693147181,3.218875825,-0.274436846
7458963,Centrum-West,Entire home/apt,214,4.86753445,0.693147181,5.758901774,1.937301775
7464075,Westerpark,Entire home/apt,0,4.86753445,0.693147181,0.693147181,-2.525728644
7464382,Zuid,Entire home/apt,0,4.59511985,0,2.302585093,-1.46967597
7467320,De Baarsjes - Oud-West,Entire home/apt,119,5.517452896,1.098612289,4.17438727,0.385262401
7468073,De Baarsjes - Oud-West,Entire home/apt,8,4.941642423,0.693147181,2.833213344,-0.994252273
7468232,Zuid,Entire home/apt,47,6.204557763,2.63905733,0.693147181,-3.218875825
7468313,Zuid,Entire home/apt,0,4.553876892,0,3.526360525,-0.261364764
7468348,De Baarsjes - Oud-West,Entire home/apt,0,4.59511985,0.693147181,2.079441542,-1.771956842
7470939,Centrum-Oost,Entire home/apt,0,5.135798437,1.098612289,3.17805383,-0.653926467
7471612,Westerpark,Entire home/apt,351,5.164785974,1.098612289,3.044522438,-0.755022584
7472412,De Baarsjes - Oud-West,Private room,0,4.605170186,0.693147181,5.411646052,1.611435915
7473078,Oud-Oost,Entire home/apt,0,5.105945474,1.098612289,3.891820298,0.076961041
7474268,De Pijp - Rivierenbuurt,Entire home/apt,0,4.828313737,1.098612289,1.791759469,-2.040220829
7474662,Centrum-Oost,Entire home/apt,187,4.317488114,0.693147181,5.707110265,1.900613874
7475516,Centrum-Oost,Entire home/apt,125,4.787491743,0.693147181,4.465908119,0.641853886
7477901,De Baarsjes - Oud-West,Private room,0,4.553876892,0.693147181,2.197224577,-1.609437912
7480774,Oud-Oost,Entire home/apt,0,4.605170186,0.693147181,1.609437912,-1.660731207
7486249,Oud-Oost,Entire home/apt,0,4.605170186,0.693147181,0,-3.506557897
7487280,Westerpark,Entire home/apt,0,5.105945474,0.693147181,0,-3.218875825
7490041,Zuid,Entire home/apt,0,4.605170186,0.693147181,0,-3.912023005
7492758,De Baarsjes - Oud-West,Entire home/apt,50,5.068904202,0.693147181,3.33220451,-0.478035801
7492962,Centrum-Oost,Entire home/apt,0,5.164785974,1.098612289,2.48490665,-1.347073648
7494220,De Pijp - Rivierenbuurt,Entire home/apt,0,5.164785974,1.609437912,0,-3.912023005
7496582,De Baarsjes - Oud-West,Entire home/apt,0,4.59511985,2.63905733,2.079441542,-1.609437912
7497055,De Baarsjes - Oud-West,Entire home/apt,120,5.521460918,0.693147181,3.931825633,0.122217633
7497587,Centrum-Oost,Entire home/apt,125,4.997212274,0.693147181,2.397895273,-1.386294361
7497867,De Baarsjes - Oud-West,Entire home/apt,0,4.605170186,1.098612289,4.077537444,0.254642218
7504090,Zuid,Entire home/apt,0,4.828313737,0.693147181,2.079441542,-0.820980552
7505266,De Baarsjes - Oud-West,Private room,114,4.382026635,1.098612289,5.638354669,1.816452082
7505530,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.605170186,1.609437912,2.63905733,-0.967584026
7506082,Zuid,Entire home/apt,318,5.298317367,0,4.189654742,0.371563556
7506412,De Baarsjes - Oud-West,Entire home/apt,0,4.49980967,1.098612289,3.044522438,-0.776528789
7506970,De Pijp - Rivierenbuurt,Entire home/apt,5,4.828313737,1.098612289,1.386294361,-2.407945609
7506985,Oostelijk Havengebied - Indische Buurt,Entire home/apt,226,4.605170186,2.079441542,2.079441542,-1.714798428
7507235,Centrum-West,Entire home/apt,0,4.828313737,1.098612289,2.564949357,-1.237874356
7511434,Oostelijk Havengebied - Indische Buurt,Entire home/apt,156,4.941642423,1.098612289,1.791759469,-2.040220829
7512251,Noord-West,Entire home/apt,0,4.605170186,1.098612289,0.693147181,-2.995732274
7517241,Centrum-Oost,Private room,0,4.465908119,1.098612289,5.049856007,1.223775432
7517485,De Baarsjes - Oud-West,Private room,18,4.369447852,1.386294361,5.099866428,1.289232648
7518276,De Baarsjes - Oud-West,Private room,20,4.605170186,0,2.079441542,0.067658648
7522545,Westerpark,Entire home/apt,0,4.828313737,0.693147181,2.772588722,-1.049822124
7523012,Westerpark,Private room,257,4.553876892,1.098612289,5.267858159,1.439835128
7523103,Osdorp,Entire home/apt,11,5.298317367,0.693147181,1.945910149,-1.832581464
7523855,Centrum-West,Entire home/apt,0,5.010635294,0.693147181,2.63905733,-0.755022584
7524051,Westerpark,Entire home/apt,0,4.553876892,0.693147181,2.944438979,-0.867500568
7525903,Bos en Lommer,Private room,0,4.317488114,0,1.791759469,-2.040220829
7527281,IJburg - Zeeburgereiland,Private room,0,3.688879454,0.693147181,4.709530201,0.896088025
7536433,Centrum-Oost,Entire home/apt,217,4.882801923,1.386294361,2.302585093,-1.46967597
7539137,De Baarsjes - Oud-West,Entire home/apt,0,4.605170186,1.098612289,3.688879454,-0.116533816
7539820,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,5.192956851,1.098612289,1.386294361,-2.407945609
7540069,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.86753445,0.693147181,2.63905733,-1.171182982
7541897,De Pijp - Rivierenbuurt,Entire home/apt,0,5.010635294,0,1.098612289,-2.659260037
7544250,Oud-Noord,Entire home/apt,0,4.828313737,0.693147181,2.995732274,-0.776528789
7545536,De Baarsjes - Oud-West,Entire home/apt,0,4.430816799,0,3.135494216,-0.693147181
7551635,Centrum-West,Entire home/apt,0,5.105945474,1.098612289,2.079441542,-1.714798428
7551731,De Pijp - Rivierenbuurt,Entire home/apt,0,4.700480366,0.693147181,2.63905733,-1.171182982
7551941,Centrum-West,Entire home/apt,0,4.844187086,0.693147181,0.693147181,-3.218875825
7552165,De Pijp - Rivierenbuurt,Entire home/apt,26,5.393627546,1.098612289,3.988984047,0.173953307
7552387,Westerpark,Entire home/apt,0,4.553876892,0.693147181,2.564949357,-1.272965676
7555385,Slotervaart,Private room,214,4.060443011,0,5.247024072,1.495148766
7555967,Centrum-Oost,Private room,0,4.234106505,0,0.693147181,-3.218875825
7556333,De Pijp - Rivierenbuurt,Entire home/apt,0,4.442651256,1.386294361,2.302585093,-1.514127733
7559092,Westerpark,Entire home/apt,308,5.521460918,1.609437912,2.890371758,-0.891598119
7559303,De Baarsjes - Oud-West,Entire home/apt,0,5.272999559,0.693147181,2.833213344,-0.994252273
7566030,De Baarsjes - Oud-West,Entire home/apt,0,5.220355825,1.098612289,1.945910149,-1.832581464
7566127,Oud-Oost,Entire home/apt,0,4.859812404,0,3.465735903,-0.356674944
7566493,Oud-Oost,Entire home/apt,43,5.075173815,1.386294361,3.218875825,-0.579818495
7567512,Oud-Oost,Entire home/apt,0,4.382026635,1.386294361,2.944438979,-0.867500568
7571471,De Baarsjes - Oud-West,Private room,259,4.48863637,0.693147181,5.746203191,1.937301775
7574281,Centrum-West,Entire home/apt,0,4.605170186,1.098612289,1.609437912,-2.207274913
7575826,Zuid,Entire home/apt,0,5.192956851,1.098612289,0.693147181,-2.407945609
7576292,Zuid,Entire home/apt,0,5.105945474,0.693147181,0.693147181,-2.995732274
7576502,Zuid,Entire home/apt,7,5.192956851,1.098612289,3.433987204,-0.385662481
7576568,De Pijp - Rivierenbuurt,Entire home/apt,0,5.298317367,0.693147181,2.48490665,-1.30933332
7584256,Oostelijk Havengebied - Indische Buurt,Entire home/apt,7,4.59511985,0,4.406719247,0.593326845
7585174,Bos en Lommer,Entire home/apt,0,4.787491743,0.693147181,2.564949357,-1.237874356
7587097,De Pijp - Rivierenbuurt,Entire home/apt,127,4.86753445,0.693147181,3.663561646,-0.139262067
7589916,De Pijp - Rivierenbuurt,Entire home/apt,0,4.382026635,1.098612289,3.737669618,-0.040821995
7594851,Slotervaart,Private room,0,4.248495242,0.693147181,2.772588722,-1.049822124
7595349,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,5.521460918,1.098612289,3.091042453,-0.105360516
7595507,De Pijp - Rivierenbuurt,Entire home/apt,176,5.521460918,1.098612289,3.17805383,-0.634878272
7596575,Westerpark,Private room,0,4.49980967,0.693147181,0.693147181,-3.218875825
7597331,De Baarsjes - Oud-West,Entire home/apt,6,4.700480366,0.693147181,3.218875825,-0.597837001
7597362,Centrum-West,Entire home/apt,4,5.393627546,0.693147181,2.302585093,-0.430782916
7597832,Zuid,Entire home/apt,19,5.010635294,0.693147181,2.302585093,-1.514127733
7598022,Oud-Oost,Entire home/apt,0,5.075173815,0.693147181,2.564949357,-1.237874356
7599021,De Pijp - Rivierenbuurt,Entire home/apt,0,4.700480366,0,0.693147181,-3.218875825
7600991,Oud-Oost,Entire home/apt,24,4.744932128,0,3.496507561,-0.328504067
7601340,Westerpark,Entire home/apt,19,4.787491743,0.693147181,3.218875825,-0.597837001
7604231,De Baarsjes - Oud-West,Entire home/apt,0,4.65396035,0.693147181,3.17805383,-0.634878272
7604965,Zuid,Private room,0,3.688879454,1.098612289,0,-3.912023005
7606670,Centrum-West,Entire home/apt,362,5.416100402,0.693147181,3.401197382,-0.385662481
7606845,De Baarsjes - Oud-West,Entire home/apt,1,4.700480366,0.693147181,2.890371758,-0.891598119
7607548,Bos en Lommer,Entire home/apt,0,4.605170186,1.098612289,2.079441542,-1.714798428
7607766,Centrum-West,Private room,0,4.787491743,0,0,-3.912023005
7608607,Zuid,Entire home/apt,0,4.59511985,1.609437912,1.386294361,-1.660731207
7609822,Oud-Oost,Entire home/apt,0,4.605170186,0.693147181,2.708050201,-1.108662625
7612191,Westerpark,Entire home/apt,4,4.787491743,0.693147181,0.693147181,-3.218875825
7614586,Zuid,Entire home/apt,0,5.521460918,0,3.583518938,-0.223143551
7616030,Bos en Lommer,Entire home/apt,96,4.59511985,0.693147181,3.555348061,-0.248461359
7619029,Zuid,Entire home/apt,0,4.828313737,1.386294361,1.098612289,-1.966112856
7627311,De Baarsjes - Oud-West,Entire home/apt,11,5.075173815,1.386294361,2.995732274,-0.820980552
7627497,Westerpark,Entire home/apt,7,4.941642423,0.693147181,2.944438979,-0.867500568
7628709,Westerpark,Entire home/apt,0,4.510859507,0.693147181,3.555348061,-0.261364764
7629100,Centrum-Oost,Private room,0,5.641907071,0.693147181,0,-3.912023005
7632442,Centrum-West,Entire home/apt,78,5.164785974,1.098612289,4.143134726,0.364643114
7632775,Zuid,Entire home/apt,35,4.787491743,0.693147181,3.17805383,-0.616186139
7634886,Oud-Oost,Entire home/apt,10,5.192956851,0.693147181,2.944438979,0.300104592
7641255,De Baarsjes - Oud-West,Entire home/apt,0,4.700480366,1.098612289,0.693147181,-3.218875825
7642756,De Baarsjes - Oud-West,Entire home/apt,0,4.700480366,0.693147181,3.526360525,-0.127833372
7643294,De Pijp - Rivierenbuurt,Entire home/apt,0,5.886104031,0.693147181,3.044522438,-0.733969175
7643310,Westerpark,Entire home/apt,0,4.828313737,0.693147181,3.135494216,-0.673344553
7645127,Slotervaart,Private room,0,4.094344562,1.098612289,1.098612289,-2.659260037
7645716,Oostelijk Havengebied - Indische Buurt,Private room,3,4.317488114,0,5.560681631,1.764730797
7647778,De Baarsjes - Oud-West,Entire home/apt,0,5.049856007,0,1.609437912,-2.207274913
7658740,Centrum-West,Entire home/apt,7,5.521460918,1.098612289,3.258096538,-0.562118918
7662899,Oud-Oost,Entire home/apt,0,4.477336814,1.098612289,1.609437912,-2.207274913
7671152,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.700480366,1.386294361,3.295836866,-0.494296322
7672411,Slotervaart,Entire home/apt,364,5.857933154,0.693147181,2.833213344,-0.967584026
7674223,Oud-Noord,Entire home/apt,338,5.214935758,1.386294361,4.127134385,0.322083499
7675556,Zuid,Entire home/apt,0,5.135798437,1.386294361,1.791759469,-1.832581464
7676674,De Aker - Nieuw Sloten,Entire home/apt,3,4.787491743,0.693147181,4.59511985,0.774727168
7682924,Zuid,Entire home/apt,0,4.553876892,1.791759469,2.48490665,-1.347073648
7690133,Oud-Oost,Entire home/apt,1,4.553876892,0.693147181,3.583518938,-0.235722334
7694105,De Pijp - Rivierenbuurt,Private room,0,3.912023005,0.693147181,3.33220451,-0.314710745
7696601,Oud-Oost,Entire home/apt,1,5.347107531,0.693147181,2.772588722,0.488580015
7700824,Centrum-West,Entire home/apt,58,4.941642423,0.693147181,2.833213344,-0.916290732
7701495,Bos en Lommer,Entire home/apt,0,4.553876892,0.693147181,3.891820298,0.131028262
7704522,Centrum-West,Entire home/apt,0,4.317488114,1.386294361,2.079441542,-1.714798428
7704736,De Baarsjes - Oud-West,Private room,0,4.094344562,0,0,-3.912023005
7704803,Centrum-Oost,Entire home/apt,217,5.686975356,1.098612289,4.521788577,0.746687947
7704893,De Baarsjes - Oud-West,Entire home/apt,345,4.442651256,0,3.828641396,0.21511138
7705148,Watergraafsmeer,Entire home/apt,180,5.991464547,0.693147181,2.079441542,-0.967584026
7705953,Noord-West,Entire home/apt,158,4.553876892,1.386294361,3.295836866,-0.494296322
7706753,De Pijp - Rivierenbuurt,Entire home/apt,0,4.317488114,1.098612289,1.609437912,-2.207274913
7706783,De Baarsjes - Oud-West,Entire home/apt,5,5.010635294,0.693147181,1.386294361,-2.207274913
7711020,Bos en Lommer,Entire home/apt,125,4.744932128,1.098612289,2.302585093,-1.46967597
7712592,De Baarsjes - Oud-West,Entire home/apt,0,4.553876892,1.098612289,2.708050201,-1.108662625
7713312,Westerpark,Entire home/apt,0,4.59511985,1.609437912,3.401197382,-0.415515444
7713387,Centrum-West,Entire home/apt,0,5.010635294,0.693147181,2.833213344,-0.967584026
7714232,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,5.129898715,0.693147181,2.63905733,-1.171182982
7718405,Bos en Lommer,Private room,0,4.941642423,0,0.693147181,-3.218875825
7719516,IJburg - Zeeburgereiland,Private room,0,4.317488114,0.693147181,1.609437912,-1.966112856
7720233,Noord-Oost,Entire home/apt,0,4.86753445,0.693147181,1.098612289,-1.897119985
7720255,Westerpark,Entire home/apt,0,4.976733742,1.386294361,0,-3.912023005
7720600,Oud-Noord,Entire home/apt,0,4.787491743,1.098612289,3.218875825,-0.597837001
7720748,Oud-Oost,Entire home/apt,0,5.003946306,1.609437912,2.302585093,-1.514127733
7721446,Oud-Oost,Entire home/apt,0,4.59511985,1.098612289,3.63758616,-0.020202707
7721564,De Baarsjes - Oud-West,Private room,0,4.382026635,0.693147181,2.708050201,-0.94160854
7723646,De Pijp - Rivierenbuurt,Entire home/apt,0,5.393627546,1.098612289,1.791759469,-1.966112856
7724398,De Baarsjes - Oud-West,Entire home/apt,0,4.49980967,1.609437912,0.693147181,-3.218875825
7725507,Westerpark,Entire home/apt,3,5.010635294,1.098612289,2.708050201,-1.021651248
7726857,De Pijp - Rivierenbuurt,Entire home/apt,0,5.010635294,0.693147181,3.218875825,-0.597837001
7728942,Slotervaart,Entire home/apt,197,5.075173815,3.33220451,3.091042453,-0.693147181
7729737,De Baarsjes - Oud-West,Entire home/apt,0,5.293304825,1.945910149,2.564949357,-1.237874356
7729814,De Pijp - Rivierenbuurt,Entire home/apt,6,5.075173815,1.098612289,3.465735903,-0.342490309
7730360,Centrum-West,Entire home/apt,0,4.615120517,0.693147181,4.369447852,0.553885113
7731960,Slotervaart,Private room,0,4.382026635,0.693147181,2.944438979,-0.713349888
7735476,Westerpark,Entire home/apt,0,4.430816799,0.693147181,3.465735903,-0.342490309
7739386,Buitenveldert - Zuidas,Private room,0,4.17438727,0,0,-3.912023005
7739393,Noord-West,Entire home/apt,0,4.59511985,1.098612289,3.33220451,-0.478035801
7740483,Centrum-Oost,Entire home/apt,135,4.941642423,1.945910149,3.850147602,0.262364264
7743717,De Pijp - Rivierenbuurt,Entire home/apt,269,6.396929655,1.609437912,0.693147181,-2.813410717
7745071,Centrum-West,Private room,76,4.744932128,0.693147181,5.743003188,1.924248652
7750670,De Baarsjes - Oud-West,Private room,0,4.17438727,0,0,-3.912023005
7752530,De Baarsjes - Oud-West,Entire home/apt,0,4.521788577,1.609437912,1.609437912,-2.207274913
7753468,Centrum-Oost,Entire home/apt,0,5.164785974,0.693147181,0,-3.912023005
7753672,Oud-Oost,Entire home/apt,0,5.288267031,0.693147181,1.791759469,-2.040220829
7755405,Watergraafsmeer,Entire home/apt,0,4.615120517,1.609437912,3.135494216,-0.653926467
7756807,Centrum-West,Entire home/apt,178,6.109247583,1.098612289,3.135494216,-0.673344553
7757518,Centrum-Oost,Entire home/apt,0,4.787491743,0,2.197224577,-1.609437912
7757553,Bos en Lommer,Entire home/apt,186,4.691347882,0.693147181,1.386294361,-1.108662625
7769055,Noord-Oost,Private room,94,4.605170186,1.791759469,3.526360525,-0.287682072
7772045,De Pijp - Rivierenbuurt,Entire home/apt,0,4.828313737,1.098612289,0,-3.912023005
7778480,Bos en Lommer,Entire home/apt,0,4.744932128,1.098612289,2.079441542,-1.714798428
7778612,De Baarsjes - Oud-West,Entire home/apt,14,5.164785974,0.693147181,3.218875825,-0.562118918
7781287,Zuid,Entire home/apt,0,4.49980967,1.098612289,1.609437912,-2.207274913
7781563,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.442651256,1.609437912,2.302585093,-1.514127733
7781948,De Baarsjes - Oud-West,Entire home/apt,0,4.605170186,0.693147181,2.397895273,-1.386294361
7782918,De Pijp - Rivierenbuurt,Entire home/apt,0,4.787491743,1.098612289,2.890371758,-0.891598119
7783993,Oud-Noord,Entire home/apt,0,3.912023005,0,2.397895273,-1.427116356
7786634,Westerpark,Entire home/apt,0,4.941642423,0.693147181,2.890371758,-0.733969175
7786801,Bos en Lommer,Entire home/apt,0,4.532599493,1.098612289,3.688879454,-0.116533816
7786834,De Baarsjes - Oud-West,Entire home/apt,0,4.700480366,0.693147181,1.386294361,-2.407945609
7787732,De Baarsjes - Oud-West,Entire home/apt,18,4.941642423,1.098612289,3.135494216,-0.653926467
7795822,Osdorp,Private room,0,3.33220451,0.693147181,3.135494216,-0.446287103
7795964,Centrum-West,Entire home/apt,0,4.787491743,0.693147181,4.110873864,0.31481074
7796139,Oud-Oost,Entire home/apt,0,4.356708827,0.693147181,1.945910149,-1.832581464
7796512,Oud-Oost,Entire home/apt,0,5.192956851,0.693147181,2.995732274,-0.798507696
7796621,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.605170186,1.791759469,1.386294361,-2.407945609
7796623,Centrum-Oost,Private room,44,4.86753445,1.945910149,4.820281566,1.047318994
7797121,Westerpark,Entire home/apt,2,4.605170186,1.386294361,3.218875825,-0.342490309
7802486,Oud-Oost,Private room,0,4.382026635,0,1.098612289,-2.659260037
7803391,Centrum-West,Entire home/apt,33,5.521460918,1.386294361,3.951243719,0.139761942
7803723,De Baarsjes - Oud-West,Entire home/apt,0,4.779123493,1.098612289,3.044522438,-0.544727175
7804341,De Baarsjes - Oud-West,Entire home/apt,0,4.49980967,0.693147181,2.302585093,-1.514127733
7804517,De Pijp - Rivierenbuurt,Entire home/apt,0,5.135798437,0.693147181,0.693147181,-3.218875825
7806425,Oud-Oost,Entire home/apt,0,4.553876892,0.693147181,3.828641396,0.039220713
7812285,Zuid,Entire home/apt,50,5.703782475,1.098612289,3.044522438,-0.653926467
7812608,De Pijp - Rivierenbuurt,Private room,256,4.976733742,0.693147181,5.209486153,1.398716881
7813308,Zuid,Entire home/apt,0,4.248495242,0,0.693147181,-2.995732274
7813863,De Pijp - Rivierenbuurt,Entire home/apt,0,4.553876892,1.098612289,2.564949357,-1.237874356
7814872,Watergraafsmeer,Private room,230,4.394449155,0,5.529429088,1.715598108
7814988,Buitenveldert - Zuidas,Private room,0,4.49980967,0.693147181,2.397895273,-1.427116356
7815853,De Baarsjes - Oud-West,Entire home/apt,0,4.605170186,1.098612289,3.63758616,-0.174353387
